# OECD Entrepreneurship Financing DB, 'Venture capital investments
# (market statistics)', dataflow DSD_VC@DF_VC_INV. Total stage only,
# % of GDP and absolute US$ (millions). Accessed 2026-06-24.
country,stage,unit,year,value
Bulgaria,Total,"US dollars, exchange rate converted",2025,29.771545627443864
Croatia,Total,"US dollars, exchange rate converted",2011,16.260648168905355
Croatia,Total,"US dollars, exchange rate converted",2023,4.923545874270333
Croatia,Total,"US dollars, exchange rate converted",2024,15.965111846973484
Croatia,Total,"US dollars, exchange rate converted",2025,9.5201079142934
Romania,Total,"US dollars, exchange rate converted",2007,54.56633689310422
Romania,Total,"US dollars, exchange rate converted",2012,5.801077814356555
Romania,Total,"US dollars, exchange rate converted",2015,2.0344139389791316
Romania,Total,"US dollars, exchange rate converted",2020,11.474387851419465
Romania,Total,"US dollars, exchange rate converted",2021,17.246967554381854
Romania,Total,"US dollars, exchange rate converted",2023,20.575514741173052
Romania,Total,"US dollars, exchange rate converted",2024,14.449779197091257
Romania,Total,"US dollars, exchange rate converted",2025,32.32316758318846
South Africa,Total,"US dollars, exchange rate converted",2007,72.38801680253613
South Africa,Total,"US dollars, exchange rate converted",2008,103.13242554598752
South Africa,Total,"US dollars, exchange rate converted",2009,33.04351745335462
South Africa,Total,"US dollars, exchange rate converted",2010,82.19939284561727
South Africa,Total,"US dollars, exchange rate converted",2011,99.98440835423828
South Africa,Total,"US dollars, exchange rate converted",2012,108.16119281566608
South Africa,Total,"US dollars, exchange rate converted",2013,160.99336852427004
South Africa,Total,"US dollars, exchange rate converted",2014,240.78899244012405
South Africa,Total,"US dollars, exchange rate converted",2015,88.17353198170159
South Africa,Total,"US dollars, exchange rate converted",2016,129.6091388315439
South Africa,Total,"US dollars, exchange rate converted",2017,695.5822672415662
South Africa,Total,"US dollars, exchange rate converted",2018,226.69009131951148
South Africa,Total,"US dollars, exchange rate converted",2019,484.48180385144417
South Africa,Total,"US dollars, exchange rate converted",2020,109.36195846304132
South Africa,Total,"US dollars, exchange rate converted",2021,40.599029999449456
South Africa,Total,"US dollars, exchange rate converted",2022,67.25420971428267
South Africa,Total,"US dollars, exchange rate converted",2023,81.2997370314478
South Africa,Total,"US dollars, exchange rate converted",2024,27.279684757927075
Australia,Later stage venture,Percentage of GDP,2006,0.0392280506372862
Australia,Later stage venture,Percentage of GDP,2007,0.0572642733527425
Australia,Later stage venture,Percentage of GDP,2008,0.0515205273602438
Australia,Later stage venture,Percentage of GDP,2009,0.0362995823661448
Australia,Later stage venture,Percentage of GDP,2010,0.0191854948589316
Australia,Later stage venture,Percentage of GDP,2011,0.0099616344406629
Australia,Later stage venture,Percentage of GDP,2012,0.0117249394075503
Australia,Later stage venture,Percentage of GDP,2013,0.0072837428482042
Australia,Later stage venture,Percentage of GDP,2014,0.0109762955220098
Australia,Later stage venture,Percentage of GDP,2015,0.0136982927253362
Australia,Later stage venture,Percentage of GDP,2016,0.0037400272911324
Australia,Later stage venture,Percentage of GDP,2017,0.0149275607286871
Australia,Later stage venture,Percentage of GDP,2018,0.0186683101105946
Australia,Later stage venture,Percentage of GDP,2019,0.0247359737195972
Austria,Later stage venture,Percentage of GDP,2007,0.0091982966833735
Austria,Later stage venture,Percentage of GDP,2008,0.0096908781902827
Austria,Later stage venture,Percentage of GDP,2009,0.0103072885217277
Austria,Later stage venture,Percentage of GDP,2010,0.0051457129142506
Austria,Later stage venture,Percentage of GDP,2011,0.0181525444598121
Austria,Later stage venture,Percentage of GDP,2012,0.0025462348824974
Austria,Later stage venture,Percentage of GDP,2013,0.0122297335368615
Austria,Later stage venture,Percentage of GDP,2014,0.0096779687914178
Austria,Later stage venture,Percentage of GDP,2015,0.0177472058992171
Austria,Later stage venture,Percentage of GDP,2016,0.0073313274780982
Austria,Later stage venture,Percentage of GDP,2017,0.0182737357137769
Austria,Later stage venture,Percentage of GDP,2018,0.0145305045475655
Austria,Later stage venture,Percentage of GDP,2019,0.0076658582055883
Austria,Later stage venture,Percentage of GDP,2020,0.0133500375994727
Austria,Later stage venture,Percentage of GDP,2021,0.1567442427713627
Austria,Later stage venture,Percentage of GDP,2022,0.0205861877183731
Austria,Later stage venture,Percentage of GDP,2023,0.0020320262680243
Austria,Later stage venture,Percentage of GDP,2024,0.020895284304342
Austria,Later stage venture,Percentage of GDP,2025,0.00703472830086
Belgium,Later stage venture,Percentage of GDP,2007,0.0347665451456229
Belgium,Later stage venture,Percentage of GDP,2008,0.01672725065643
Belgium,Later stage venture,Percentage of GDP,2009,0.0188225973821028
Belgium,Later stage venture,Percentage of GDP,2010,0.0026894079549557
Belgium,Later stage venture,Percentage of GDP,2011,0.0104315722186829
Belgium,Later stage venture,Percentage of GDP,2012,0.017122071263908
Belgium,Later stage venture,Percentage of GDP,2013,0.0155444998648373
Belgium,Later stage venture,Percentage of GDP,2014,0.0140400356699217
Belgium,Later stage venture,Percentage of GDP,2015,0.008779880573208
Belgium,Later stage venture,Percentage of GDP,2016,0.0241092208881484
Belgium,Later stage venture,Percentage of GDP,2017,0.018735485088556
Belgium,Later stage venture,Percentage of GDP,2018,0.0190568601443921
Belgium,Later stage venture,Percentage of GDP,2019,0.0275042866379604
Belgium,Later stage venture,Percentage of GDP,2020,0.0341852834042143
Belgium,Later stage venture,Percentage of GDP,2021,0.0165186132618264
Belgium,Later stage venture,Percentage of GDP,2022,0.0364929510672506
Belgium,Later stage venture,Percentage of GDP,2023,0.0304111858190039
Belgium,Later stage venture,Percentage of GDP,2024,0.0353481116791746
Belgium,Later stage venture,Percentage of GDP,2025,0.0189726007746975
Canada,Later stage venture,Percentage of GDP,2007,0.0740647706835131
Canada,Later stage venture,Percentage of GDP,2008,0.0422900217258045
Canada,Later stage venture,Percentage of GDP,2009,0.0303922653166078
Canada,Later stage venture,Percentage of GDP,2010,0.0380660699469669
Canada,Later stage venture,Percentage of GDP,2011,0.0540165709266837
Canada,Later stage venture,Percentage of GDP,2013,0.0344595697915991
Canada,Later stage venture,Percentage of GDP,2014,0.0354316488823995
Canada,Later stage venture,Percentage of GDP,2015,0.0347043370518609
Canada,Later stage venture,Percentage of GDP,2016,0.0617202113483521
Canada,Later stage venture,Percentage of GDP,2017,0.0627934862844477
Canada,Later stage venture,Percentage of GDP,2018,0.0659233232862186
Canada,Later stage venture,Percentage of GDP,2019,0.0909260264024633
Canada,Later stage venture,Percentage of GDP,2020,0.0815118664623878
Canada,Later stage venture,Percentage of GDP,2021,0.1775519716965818
Canada,Later stage venture,Percentage of GDP,2022,0.1504285525525112
Canada,Later stage venture,Percentage of GDP,2023,0.0806632548993024
Canada,Later stage venture,Percentage of GDP,2024,0.0719605817479781
Canada,Later stage venture,Percentage of GDP,2025,0.0891699699531954
Czechia,Later stage venture,Percentage of GDP,2007,0.0014614652488919
Czechia,Later stage venture,Percentage of GDP,2008,0.0206965539397495
Czechia,Later stage venture,Percentage of GDP,2009,0.0001150615959368
Czechia,Later stage venture,Percentage of GDP,2011,0.0004414716745944
Czechia,Later stage venture,Percentage of GDP,2012,0.0031297219280686
Czechia,Later stage venture,Percentage of GDP,2013,0.0004987666351803
Czechia,Later stage venture,Percentage of GDP,2014,0.0016377037501183
Czechia,Later stage venture,Percentage of GDP,2015,4.1069667297794715e-05
Czechia,Later stage venture,Percentage of GDP,2019,0.0057237519981479
Czechia,Later stage venture,Percentage of GDP,2020,0.0020011815888498
Czechia,Later stage venture,Percentage of GDP,2021,0.0068875272100456
Czechia,Later stage venture,Percentage of GDP,2022,0.0140680034339768
Czechia,Later stage venture,Percentage of GDP,2023,0.0146956131181247
Czechia,Later stage venture,Percentage of GDP,2024,0.0027358688813596
Czechia,Later stage venture,Percentage of GDP,2025,0.0070712994114246
Denmark,Later stage venture,Percentage of GDP,2007,0.0270511703179944
Denmark,Later stage venture,Percentage of GDP,2008,0.0441898228355624
Denmark,Later stage venture,Percentage of GDP,2009,0.0097534508237607
Denmark,Later stage venture,Percentage of GDP,2010,0.0102741711048688
Denmark,Later stage venture,Percentage of GDP,2011,0.0338317895352509
Denmark,Later stage venture,Percentage of GDP,2012,0.0102389329604673
Denmark,Later stage venture,Percentage of GDP,2013,0.0034282709370107
Denmark,Later stage venture,Percentage of GDP,2014,0.0041009981557536
Denmark,Later stage venture,Percentage of GDP,2015,0.0195315117718383
Denmark,Later stage venture,Percentage of GDP,2016,0.0127912714390632
Denmark,Later stage venture,Percentage of GDP,2017,0.0170457617856171
Denmark,Later stage venture,Percentage of GDP,2018,0.0521342004660276
Denmark,Later stage venture,Percentage of GDP,2019,0.0375258116517895
Denmark,Later stage venture,Percentage of GDP,2020,0.0537358059473165
Denmark,Later stage venture,Percentage of GDP,2021,0.1066706625098369
Denmark,Later stage venture,Percentage of GDP,2022,0.0261892149726843
Denmark,Later stage venture,Percentage of GDP,2023,0.0423417236810224
Denmark,Later stage venture,Percentage of GDP,2024,0.0257609396261393
Denmark,Later stage venture,Percentage of GDP,2025,0.0240092306251159
Estonia,Later stage venture,Percentage of GDP,2007,0.0079257838068398
Estonia,Later stage venture,Percentage of GDP,2008,0.0185005984441933
Estonia,Later stage venture,Percentage of GDP,2009,0.0028303470755849
Estonia,Later stage venture,Percentage of GDP,2010,0.0022521047491061
Estonia,Later stage venture,Percentage of GDP,2012,0.0062477333623129
Estonia,Later stage venture,Percentage of GDP,2013,0.0156546146623525
Estonia,Later stage venture,Percentage of GDP,2014,0.0252337517186562
Estonia,Later stage venture,Percentage of GDP,2015,0.0120944455148823
Estonia,Later stage venture,Percentage of GDP,2016,0.0071206584171925
Estonia,Later stage venture,Percentage of GDP,2017,0.0083131686307645
Estonia,Later stage venture,Percentage of GDP,2018,0.1004991126966968
Estonia,Later stage venture,Percentage of GDP,2019,0.0400477825792782
Estonia,Later stage venture,Percentage of GDP,2020,0.0316046117470476
Estonia,Later stage venture,Percentage of GDP,2021,0.2062650780079556
Estonia,Later stage venture,Percentage of GDP,2022,0.1353647241693724
Estonia,Later stage venture,Percentage of GDP,2023,0.0389996300542609
Estonia,Later stage venture,Percentage of GDP,2024,0.0812567952102565
Estonia,Later stage venture,Percentage of GDP,2025,0.2655905801811
Finland,Later stage venture,Percentage of GDP,2007,0.0362513485042262
Finland,Later stage venture,Percentage of GDP,2008,0.039415231684871
Finland,Later stage venture,Percentage of GDP,2009,0.0183848296112231
Finland,Later stage venture,Percentage of GDP,2010,0.0172391800052917
Finland,Later stage venture,Percentage of GDP,2011,0.016690637696066
Finland,Later stage venture,Percentage of GDP,2012,0.0068667218992944
Finland,Later stage venture,Percentage of GDP,2013,0.0225432218482947
Finland,Later stage venture,Percentage of GDP,2014,0.0180789681321031
Finland,Later stage venture,Percentage of GDP,2015,0.0176616950876756
Finland,Later stage venture,Percentage of GDP,2016,0.0197506361684487
Finland,Later stage venture,Percentage of GDP,2018,0.043518949421242
Finland,Later stage venture,Percentage of GDP,2019,0.0589729158965837
Finland,Later stage venture,Percentage of GDP,2020,0.1190307965463388
Finland,Later stage venture,Percentage of GDP,2021,0.075874302452245
Finland,Later stage venture,Percentage of GDP,2022,0.0439346385814373
Finland,Later stage venture,Percentage of GDP,2023,0.0139733154839359
Finland,Later stage venture,Percentage of GDP,2024,0.0338385392410478
Finland,Later stage venture,Percentage of GDP,2025,0.0338015467904127
France,Later stage venture,Percentage of GDP,2007,0.028819006661458
